"","Loc","feature_type"
"1376","ENA|OLKM01000011|OLKM01000011.1 165039","CDS"
"1377","ENA|OLKM01000011|OLKM01000011.1 169184","Intron"
"1378","ENA|OLKM01000011|OLKM01000011.1 169255","Intron"
"1379","ENA|OLKM01000011|OLKM01000011.1 169291","Intron"
"1380","ENA|OLKM01000011|OLKM01000011.1 169307","Intron"
"1381","ENA|OLKM01000011|OLKM01000011.1 171695","CDS"
"1382","ENA|OLKM01000011|OLKM01000011.1 176692","Intron"
"1383","ENA|OLKM01000011|OLKM01000011.1 190512","CDS"
"1384","ENA|OLKM01000011|OLKM01000011.1 194211","CDS"
"1385","ENA|OLKM01000011|OLKM01000011.1 207798","Promoter"
"1386","ENA|OLKM01000011|OLKM01000011.1 215606","CDS"
"1387","ENA|OLKM01000011|OLKM01000011.1 215630","CDS"
"1388","ENA|OLKM01000011|OLKM01000011.1 236310","Intron"
"1389","ENA|OLKM01000011|OLKM01000011.1 245230","Intron"
"1390","ENA|OLKM01000011|OLKM01000011.1 245280","Intron"
"1391","ENA|OLKM01000011|OLKM01000011.1 245317","Intron"
"1392","ENA|OLKM01000011|OLKM01000011.1 245416","Intron"
"1393","ENA|OLKM01000011|OLKM01000011.1 247402","Intron"
"1394","ENA|OLKM01000011|OLKM01000011.1 254359","Intron"
"1395","ENA|OLKM01000011|OLKM01000011.1 254450","Intron"
"1396","ENA|OLKM01000011|OLKM01000011.1 254472","Intron"
"1397","ENA|OLKM01000011|OLKM01000011.1 258305","Other"
"1398","ENA|OLKM01000011|OLKM01000011.1 274616","Intron"
"1399","ENA|OLKM01000011|OLKM01000011.1 276222","Intron"
"1400","ENA|OLKM01000011|OLKM01000011.1 292649","Promoter"
"1401","ENA|OLKM01000011|OLKM01000011.1 326144","Intron"
"1402","ENA|OLKM01000011|OLKM01000011.1 329786","Intron"
"1403","ENA|OLKM01000011|OLKM01000011.1 348160","Intron"
"1404","ENA|OLKM01000011|OLKM01000011.1 366861","Intron"
"1405","ENA|OLKM01000011|OLKM01000011.1 367361","Intron"
"1406","ENA|OLKM01000011|OLKM01000011.1 392623","Intron"
"1407","ENA|OLKM01000011|OLKM01000011.1 428358","Intron"
"1408","ENA|OLKM01000011|OLKM01000011.1 478433","Intron"
"1409","ENA|OLKM01000011|OLKM01000011.1 508378","Intron"
"1410","ENA|OLKM01000011|OLKM01000011.1 528393","Intron"
"1411","ENA|OLKM01000011|OLKM01000011.1 528425","Intron"
"1412","ENA|OLKM01000011|OLKM01000011.1 528450","Intron"
"1413","ENA|OLKM01000011|OLKM01000011.1 528466","Intron"
"1414","ENA|OLKM01000011|OLKM01000011.1 528481","Intron"
"1415","ENA|OLKM01000011|OLKM01000011.1 528488","Intron"
"1416","ENA|OLKM01000011|OLKM01000011.1 528558","Intron"
"1417","ENA|OLKM01000011|OLKM01000011.1 552999","Intron"
"1418","ENA|OLKM01000011|OLKM01000011.1 568061","CDS"
"1419","ENA|OLKM01000011|OLKM01000011.1 568110","CDS"
"1420","ENA|OLKM01000011|OLKM01000011.1 582642","Intron"
"1421","ENA|OLKM01000011|OLKM01000011.1 582763","CDS"
"1422","ENA|OLKM01000011|OLKM01000011.1 582766","CDS"
"1423","ENA|OLKM01000011|OLKM01000011.1 582769","CDS"
"1424","ENA|OLKM01000011|OLKM01000011.1 601152","Intron"
"1425","ENA|OLKM01000011|OLKM01000011.1 601971","Intron"
"1426","ENA|OLKM01000011|OLKM01000011.1 635390","Other"
"1427","ENA|OLKM01000011|OLKM01000011.1 639357","Other"
"1428","ENA|OLKM01000011|OLKM01000011.1 664957","CDS"
"1429","ENA|OLKM01000011|OLKM01000011.1 683942","CDS"
"1430","ENA|OLKM01000011|OLKM01000011.1 694977","Intron"
"1431","ENA|OLKM01000011|OLKM01000011.1 695034","Intron"
"1432","ENA|OLKM01000011|OLKM01000011.1 699230","CDS"
"1433","ENA|OLKM01000011|OLKM01000011.1 711402","Intron"
"1434","ENA|OLKM01000011|OLKM01000011.1 711438","Intron"
"1435","ENA|OLKM01000011|OLKM01000011.1 715056","Intron"
"1436","ENA|OLKM01000011|OLKM01000011.1 737348","Intron"
"1437","ENA|OLKM01000011|OLKM01000011.1 737385","Intron"
"1438","ENA|OLKM01000011|OLKM01000011.1 765923","Other"
"1439","ENA|OLKM01000011|OLKM01000011.1 765934","Other"
"1440","ENA|OLKM01000011|OLKM01000011.1 826965","Other"
"1441","ENA|OLKM01000011|OLKM01000011.1 837910","Other"
"1442","ENA|OLKM01000011|OLKM01000011.1 838921","Other"
"1443","ENA|OLKM01000011|OLKM01000011.1 838931","Other"
"1444","ENA|OLKM01000011|OLKM01000011.1 867005","Intron"
"1445","ENA|OLKM01000011|OLKM01000011.1 867095","Intron"
"1446","ENA|OLKM01000011|OLKM01000011.1 883012","CDS"
"1447","ENA|OLKM01000011|OLKM01000011.1 887205","Intron"
"1448","ENA|OLKM01000011|OLKM01000011.1 887228","Intron"
"1449","ENA|OLKM01000011|OLKM01000011.1 887308","Intron"
"1450","ENA|OLKM01000011|OLKM01000011.1 895575","Intron"
"1451","ENA|OLKM01000011|OLKM01000011.1 895612","Intron"
"1452","ENA|OLKM01000011|OLKM01000011.1 895678","CDS"
"1453","ENA|OLKM01000011|OLKM01000011.1 896660","CDS"
"1454","ENA|OLKM01000011|OLKM01000011.1 898372","Intron"
"1455","ENA|OLKM01000011|OLKM01000011.1 898444","CDS"
"1456","ENA|OLKM01000012|OLKM01000012.1 28275","CDS"
"1457","ENA|OLKM01000012|OLKM01000012.1 62979","Intron"
"1458","ENA|OLKM01000012|OLKM01000012.1 85840","CDS"
"1459","ENA|OLKM01000012|OLKM01000012.1 85843","CDS"
"1460","ENA|OLKM01000012|OLKM01000012.1 192147","Other"
"1461","ENA|OLKM01000012|OLKM01000012.1 212271","Other"
"1462","ENA|OLKM01000012|OLKM01000012.1 220049","Intron"
"1463","ENA|OLKM01000012|OLKM01000012.1 441992","Intron"
"1464","ENA|OLKM01000012|OLKM01000012.1 466743","Other"
"1465","ENA|OLKM01000012|OLKM01000012.1 485255","Intron"
"1466","ENA|OLKM01000012|OLKM01000012.1 493152","Terminator"
"1467","ENA|OLKM01000012|OLKM01000012.1 525340","Other"
"1468","ENA|OLKM01000012|OLKM01000012.1 561946","Other"
"1469","ENA|OLKM01000012|OLKM01000012.1 561960","Other"
"1470","ENA|OLKM01000012|OLKM01000012.1 561978","Other"
"1471","ENA|OLKM01000012|OLKM01000012.1 580955","Intron"
"1472","ENA|OLKM01000012|OLKM01000012.1 584742","Intron"
"1473","ENA|OLKM01000012|OLKM01000012.1 594011","Intron"
"1474","ENA|OLKM01000012|OLKM01000012.1 599542","Intron"
"1475","ENA|OLKM01000012|OLKM01000012.1 600644","Intron"
"1476","ENA|OLKM01000012|OLKM01000012.1 612632","CDS"
"1477","ENA|OLKM01000012|OLKM01000012.1 630801","Other"
"1478","ENA|OLKM01000012|OLKM01000012.1 736108","Other"
"1479","ENA|OLKM01000012|OLKM01000012.1 755739","CDS"
"1480","ENA|OLKM01000012|OLKM01000012.1 755746","CDS"
"1481","ENA|OLKM01000012|OLKM01000012.1 755845","CDS"
"1482","ENA|OLKM01000012|OLKM01000012.1 756547","Intron"
"1483","ENA|OLKM01000012|OLKM01000012.1 758325","Intron"
"1484","ENA|OLKM01000012|OLKM01000012.1 758332","Intron"
"1485","ENA|OLKM01000012|OLKM01000012.1 758371","Intron"
"1486","ENA|OLKM01000012|OLKM01000012.1 758447","Intron"
"1487","ENA|OLKM01000012|OLKM01000012.1 758473","Intron"
"1488","ENA|OLKM01000012|OLKM01000012.1 759467","Intron"
"1489","ENA|OLKM01000012|OLKM01000012.1 759498","Intron"
"1490","ENA|OLKM01000012|OLKM01000012.1 760942","CDS"
"1491","ENA|OLKM01000012|OLKM01000012.1 761824","Intron"
"1492","ENA|OLKM01000012|OLKM01000012.1 762446","Intron"
"1493","ENA|OLKM01000012|OLKM01000012.1 765902","Intron"
"1494","ENA|OLKM01000012|OLKM01000012.1 766839","Intron"
"1495","ENA|OLKM01000012|OLKM01000012.1 769311","Intron"
"1496","ENA|OLKM01000012|OLKM01000012.1 769651","Intron"
"1497","ENA|OLKM01000012|OLKM01000012.1 769699","Intron"
"1498","ENA|OLKM01000012|OLKM01000012.1 769723","Intron"
"1499","ENA|OLKM01000012|OLKM01000012.1 769817","Intron"
"1500","ENA|OLKM01000012|OLKM01000012.1 769841","Intron"
"1501","ENA|OLKM01000012|OLKM01000012.1 769865","Intron"
"1502","ENA|OLKM01000012|OLKM01000012.1 770109","Intron"
"1503","ENA|OLKM01000012|OLKM01000012.1 770609","Intron"
"1504","ENA|OLKM01000012|OLKM01000012.1 770643","Intron"
"1505","ENA|OLKM01000012|OLKM01000012.1 771363","Intron"
"1506","ENA|OLKM01000012|OLKM01000012.1 786533","Intron"
"1507","ENA|OLKM01000012|OLKM01000012.1 797826","Intron"
"1508","ENA|OLKM01000012|OLKM01000012.1 798341","CDS"
"1509","ENA|OLKM01000012|OLKM01000012.1 809671","Intron"
"1510","ENA|OLKM01000012|OLKM01000012.1 811768","Intron"
"1511","ENA|OLKM01000012|OLKM01000012.1 811825","Intron"
"1512","ENA|OLKM01000012|OLKM01000012.1 811844","Intron"
"1513","ENA|OLKM01000012|OLKM01000012.1 849405","CDS"
"1514","ENA|OLKM01000012|OLKM01000012.1 877798","CDS"
"1515","ENA|OLKM01000012|OLKM01000012.1 886996","Intron"
"1516","ENA|OLKM01000012|OLKM01000012.1 897209","Intron"
"1517","ENA|OLKM01000012|OLKM01000012.1 925595","CDS"
"1518","ENA|OLKM01000012|OLKM01000012.1 925621","CDS"
"1519","ENA|OLKM01000012|OLKM01000012.1 925631","CDS"
"1520","ENA|OLKM01000012|OLKM01000012.1 925663","CDS"
"1521","ENA|OLKM01000012|OLKM01000012.1 925674","CDS"
"1522","ENA|OLKM01000012|OLKM01000012.1 925707","CDS"
"1523","ENA|OLKM01000012|OLKM01000012.1 925717","CDS"
"1524","ENA|OLKM01000012|OLKM01000012.1 925783","CDS"
"1525","ENA|OLKM01000012|OLKM01000012.1 925870","CDS"
"1526","ENA|OLKM01000012|OLKM01000012.1 954466","Terminator"
"1527","ENA|OLKM01000012|OLKM01000012.1 954478","Terminator"
"1528","ENA|OLKM01000012|OLKM01000012.1 958743","Other"
"1529","ENA|OLKM01000013|OLKM01000013.1 22547","Other"
"1530","ENA|OLKM01000013|OLKM01000013.1 31378","Intron"
"1531","ENA|OLKM01000013|OLKM01000013.1 31387","Intron"
"1532","ENA|OLKM01000013|OLKM01000013.1 146729","Intron"
"1533","ENA|OLKM01000013|OLKM01000013.1 146800","Intron"
"1534","ENA|OLKM01000013|OLKM01000013.1 176597","UTR5"
"1535","ENA|OLKM01000013|OLKM01000013.1 180229","CDS"
"1536","ENA|OLKM01000013|OLKM01000013.1 211925","Intron"
"1537","ENA|OLKM01000013|OLKM01000013.1 215115","CDS"
"1538","ENA|OLKM01000013|OLKM01000013.1 215131","Intron"
"1539","ENA|OLKM01000013|OLKM01000013.1 215173","Intron"
"1540","ENA|OLKM01000013|OLKM01000013.1 216805","UTR3"
"1541","ENA|OLKM01000013|OLKM01000013.1 229450","CDS"
"1542","ENA|OLKM01000013|OLKM01000013.1 229518","CDS"
"1543","ENA|OLKM01000013|OLKM01000013.1 260025","CDS"
"1544","ENA|OLKM01000013|OLKM01000013.1 260112","CDS"
"1545","ENA|OLKM01000013|OLKM01000013.1 270544","Other"
"1546","ENA|OLKM01000013|OLKM01000013.1 289718","CDS"
"1547","ENA|OLKM01000013|OLKM01000013.1 289731","CDS"
"1548","ENA|OLKM01000013|OLKM01000013.1 294058","Intron"
"1549","ENA|OLKM01000013|OLKM01000013.1 300308","CDS"
"1550","ENA|OLKM01000013|OLKM01000013.1 350209","Other"
"1551","ENA|OLKM01000013|OLKM01000013.1 350727","Other"
"1552","ENA|OLKM01000013|OLKM01000013.1 351301","Other"
"1553","ENA|OLKM01000013|OLKM01000013.1 369539","Intron"
"1554","ENA|OLKM01000013|OLKM01000013.1 369547","Intron"
"1555","ENA|OLKM01000013|OLKM01000013.1 379935","Other"
"1556","ENA|OLKM01000013|OLKM01000013.1 389174","Intron"
"1557","ENA|OLKM01000013|OLKM01000013.1 389973","Intron"
"1558","ENA|OLKM01000013|OLKM01000013.1 390535","CDS"
"1559","ENA|OLKM01000013|OLKM01000013.1 391070","Intron"
"1560","ENA|OLKM01000013|OLKM01000013.1 391342","Intron"
"1561","ENA|OLKM01000013|OLKM01000013.1 391898","Intron"
"1562","ENA|OLKM01000013|OLKM01000013.1 409306","Intron"
"1563","ENA|OLKM01000013|OLKM01000013.1 469661","Intron"
"1564","ENA|OLKM01000013|OLKM01000013.1 470784","CDS"
"1565","ENA|OLKM01000013|OLKM01000013.1 476011","Intron"
"1566","ENA|OLKM01000013|OLKM01000013.1 479147","Terminator"
"1567","ENA|OLKM01000013|OLKM01000013.1 485090","Other"
"1568","ENA|OLKM01000013|OLKM01000013.1 487375","Other"
"1569","ENA|OLKM01000013|OLKM01000013.1 487418","Other"
"1570","ENA|OLKM01000013|OLKM01000013.1 512287","Other"
"1571","ENA|OLKM01000013|OLKM01000013.1 514717","Intron"
"1572","ENA|OLKM01000013|OLKM01000013.1 539218","Intron"
"1573","ENA|OLKM01000013|OLKM01000013.1 540280","CDS"
"1574","ENA|OLKM01000013|OLKM01000013.1 543920","Intron"
"1575","ENA|OLKM01000013|OLKM01000013.1 549257","Intron"
"1576","ENA|OLKM01000013|OLKM01000013.1 582020","Intron"
"1577","ENA|OLKM01000013|OLKM01000013.1 586942","Intron"
"1578","ENA|OLKM01000013|OLKM01000013.1 616353","Intron"
"1579","ENA|OLKM01000013|OLKM01000013.1 635732","Other"
"1580","ENA|OLKM01000013|OLKM01000013.1 635742","Other"
"1581","ENA|OLKM01000013|OLKM01000013.1 677980","Intron"
"1582","ENA|OLKM01000013|OLKM01000013.1 679499","Intron"
"1583","ENA|OLKM01000013|OLKM01000013.1 683032","Intron"
"1584","ENA|OLKM01000013|OLKM01000013.1 701220","Intron"
"1585","ENA|OLKM01000013|OLKM01000013.1 701309","Intron"
"1586","ENA|OLKM01000013|OLKM01000013.1 725282","CDS"
"1587","ENA|OLKM01000013|OLKM01000013.1 731539","Intron"
"1588","ENA|OLKM01000013|OLKM01000013.1 742745","Intron"
"1589","ENA|OLKM01000013|OLKM01000013.1 753012","CDS"
"1590","ENA|OLKM01000013|OLKM01000013.1 754456","CDS"
"1591","ENA|OLKM01000013|OLKM01000013.1 754501","CDS"
"1592","ENA|OLKM01000013|OLKM01000013.1 765993","Intron"
"1593","ENA|OLKM01000013|OLKM01000013.1 770817","Other"
"1594","ENA|OLKM01000013|OLKM01000013.1 770855","Other"
"1595","ENA|OLKM01000013|OLKM01000013.1 770936","Other"
"1596","ENA|OLKM01000013|OLKM01000013.1 780045","Intron"
"1597","ENA|OLKM01000013|OLKM01000013.1 780125","Intron"
"1598","ENA|OLKM01000013|OLKM01000013.1 780138","Intron"
"1599","ENA|OLKM01000013|OLKM01000013.1 781038","Intron"
"1600","ENA|OLKM01000013|OLKM01000013.1 850755","CDS"
"1601","ENA|OLKM01000013|OLKM01000013.1 892115","UTR5"
"1602","ENA|OLKM01000013|OLKM01000013.1 910740","Intron"
"1603","ENA|OLKM01000013|OLKM01000013.1 914747","Intron"
"1604","ENA|OLKM01000014|OLKM01000014.1 12345","CDS"
"1605","ENA|OLKM01000014|OLKM01000014.1 60188","CDS"
"1606","ENA|OLKM01000014|OLKM01000014.1 62484","CDS"
"1607","ENA|OLKM01000014|OLKM01000014.1 63155","Intron"
"1608","ENA|OLKM01000014|OLKM01000014.1 63221","Intron"
"1609","ENA|OLKM01000014|OLKM01000014.1 63246","Intron"
"1610","ENA|OLKM01000014|OLKM01000014.1 63248","Intron"
"1611","ENA|OLKM01000014|OLKM01000014.1 65029","Intron"
"1612","ENA|OLKM01000014|OLKM01000014.1 101084","Intron"
"1613","ENA|OLKM01000014|OLKM01000014.1 102376","Intron"
"1614","ENA|OLKM01000014|OLKM01000014.1 110413","Intron"
"1615","ENA|OLKM01000014|OLKM01000014.1 115755","Other"
"1616","ENA|OLKM01000014|OLKM01000014.1 205438","CDS"
"1617","ENA|OLKM01000014|OLKM01000014.1 247108","Other"
"1618","ENA|OLKM01000014|OLKM01000014.1 257528","Other"
"1619","ENA|OLKM01000014|OLKM01000014.1 279158","Other"
"1620","ENA|OLKM01000014|OLKM01000014.1 306024","Terminator"
"1621","ENA|OLKM01000014|OLKM01000014.1 345131","Intron"
"1622","ENA|OLKM01000014|OLKM01000014.1 396358","Intron"
"1623","ENA|OLKM01000014|OLKM01000014.1 396369","Intron"
"1624","ENA|OLKM01000014|OLKM01000014.1 438472","UTR3"
"1625","ENA|OLKM01000014|OLKM01000014.1 459872","CDS"
"1626","ENA|OLKM01000014|OLKM01000014.1 464057","CDS"
"1627","ENA|OLKM01000014|OLKM01000014.1 464069","CDS"
"1628","ENA|OLKM01000014|OLKM01000014.1 466417","Intron"
"1629","ENA|OLKM01000014|OLKM01000014.1 603051","Intron"
"1630","ENA|OLKM01000014|OLKM01000014.1 603073","Intron"
"1631","ENA|OLKM01000014|OLKM01000014.1 619409","Intron"
"1632","ENA|OLKM01000014|OLKM01000014.1 619421","Intron"
"1633","ENA|OLKM01000014|OLKM01000014.1 619448","Intron"
"1634","ENA|OLKM01000014|OLKM01000014.1 655673","Intron"
"1635","ENA|OLKM01000014|OLKM01000014.1 686990","Intron"
"1636","ENA|OLKM01000014|OLKM01000014.1 687018","Intron"
"1637","ENA|OLKM01000014|OLKM01000014.1 687022","Intron"
"1638","ENA|OLKM01000014|OLKM01000014.1 719480","Intron"
"1639","ENA|OLKM01000014|OLKM01000014.1 744859","Other"
"1640","ENA|OLKM01000014|OLKM01000014.1 744881","Other"
"1641","ENA|OLKM01000014|OLKM01000014.1 783570","CDS"
"1642","ENA|OLKM01000014|OLKM01000014.1 783587","CDS"
"1643","ENA|OLKM01000014|OLKM01000014.1 793960","Other"
"1644","ENA|OLKM01000014|OLKM01000014.1 827957","CDS"
"1645","ENA|OLKM01000014|OLKM01000014.1 832354","CDS"
"1646","ENA|OLKM01000014|OLKM01000014.1 832363","CDS"
"1647","ENA|OLKM01000014|OLKM01000014.1 845028","CDS"
"1648","ENA|OLKM01000014|OLKM01000014.1 856916","Intron"
"1649","ENA|OLKM01000014|OLKM01000014.1 856964","Intron"
"1650","ENA|OLKM01000014|OLKM01000014.1 861235","Intron"
"1651","ENA|OLKM01000014|OLKM01000014.1 863757","Intron"
"1652","ENA|OLKM01000014|OLKM01000014.1 870768","Intron"
"1653","ENA|OLKM01000014|OLKM01000014.1 886559","Intron"
"1654","ENA|OLKM01000014|OLKM01000014.1 888421","UTR5"
"1655","ENA|OLKM01000015|OLKM01000015.1 14946","CDS"
"1656","ENA|OLKM01000015|OLKM01000015.1 15246","CDS"
"1657","ENA|OLKM01000015|OLKM01000015.1 17616","Intron"
"1658","ENA|OLKM01000015|OLKM01000015.1 17620","Intron"
"1659","ENA|OLKM01000015|OLKM01000015.1 54512","Intron"
"1660","ENA|OLKM01000015|OLKM01000015.1 103924","Intron"
"1661","ENA|OLKM01000015|OLKM01000015.1 120797","Intron"
"1662","ENA|OLKM01000015|OLKM01000015.1 120818","Intron"
"1663","ENA|OLKM01000015|OLKM01000015.1 126262","Intron"
"1664","ENA|OLKM01000015|OLKM01000015.1 141838","Intron"
"1665","ENA|OLKM01000015|OLKM01000015.1 181363","Intron"
"1666","ENA|OLKM01000015|OLKM01000015.1 187680","Intron"
"1667","ENA|OLKM01000015|OLKM01000015.1 190200","Intron"
"1668","ENA|OLKM01000015|OLKM01000015.1 190360","Intron"
"1669","ENA|OLKM01000015|OLKM01000015.1 195864","Intron"
"1670","ENA|OLKM01000015|OLKM01000015.1 213123","CDS"
"1671","ENA|OLKM01000015|OLKM01000015.1 229126","Intron"
"1672","ENA|OLKM01000015|OLKM01000015.1 229140","Intron"
"1673","ENA|OLKM01000015|OLKM01000015.1 229146","Intron"
"1674","ENA|OLKM01000015|OLKM01000015.1 229223","Intron"
"1675","ENA|OLKM01000015|OLKM01000015.1 229235","Intron"
"1676","ENA|OLKM01000015|OLKM01000015.1 232560","Intron"
"1677","ENA|OLKM01000015|OLKM01000015.1 245712","Other"
"1678","ENA|OLKM01000015|OLKM01000015.1 262188","Intron"
"1679","ENA|OLKM01000015|OLKM01000015.1 272346","Intron"
"1680","ENA|OLKM01000015|OLKM01000015.1 272450","Intron"
"1681","ENA|OLKM01000015|OLKM01000015.1 272475","Intron"
"1682","ENA|OLKM01000015|OLKM01000015.1 273113","Intron"
"1683","ENA|OLKM01000015|OLKM01000015.1 273140","Intron"
"1684","ENA|OLKM01000015|OLKM01000015.1 273157","Intron"
"1685","ENA|OLKM01000015|OLKM01000015.1 276843","Intron"
"1686","ENA|OLKM01000015|OLKM01000015.1 276845","Intron"
"1687","ENA|OLKM01000015|OLKM01000015.1 276851","Intron"
"1688","ENA|OLKM01000015|OLKM01000015.1 286273","Intron"
"1689","ENA|OLKM01000015|OLKM01000015.1 292991","Intron"
"1690","ENA|OLKM01000015|OLKM01000015.1 293015","Intron"
"1691","ENA|OLKM01000015|OLKM01000015.1 293025","Intron"
"1692","ENA|OLKM01000015|OLKM01000015.1 306841","Intron"
"1693","ENA|OLKM01000015|OLKM01000015.1 306847","Intron"
"1694","ENA|OLKM01000015|OLKM01000015.1 309848","Intron"
"1695","ENA|OLKM01000015|OLKM01000015.1 321755","CDS"
"1696","ENA|OLKM01000015|OLKM01000015.1 326265","CDS"
"1697","ENA|OLKM01000015|OLKM01000015.1 328466","Intron"
"1698","ENA|OLKM01000015|OLKM01000015.1 330785","Intron"
"1699","ENA|OLKM01000015|OLKM01000015.1 332653","Intron"
"1700","ENA|OLKM01000015|OLKM01000015.1 342963","Intron"
"1701","ENA|OLKM01000015|OLKM01000015.1 343224","Intron"
"1702","ENA|OLKM01000015|OLKM01000015.1 343402","Intron"
"1703","ENA|OLKM01000015|OLKM01000015.1 348999","CDS"
"1704","ENA|OLKM01000015|OLKM01000015.1 395230","Intron"
"1705","ENA|OLKM01000015|OLKM01000015.1 427708","Intron"
"1706","ENA|OLKM01000015|OLKM01000015.1 456404","Other"
"1707","ENA|OLKM01000015|OLKM01000015.1 456413","Other"
"1708","ENA|OLKM01000015|OLKM01000015.1 460151","Intron"
"1709","ENA|OLKM01000015|OLKM01000015.1 471925","Intron"
"1710","ENA|OLKM01000015|OLKM01000015.1 471979","Intron"
"1711","ENA|OLKM01000015|OLKM01000015.1 471985","Intron"
"1712","ENA|OLKM01000015|OLKM01000015.1 475697","Intron"
"1713","ENA|OLKM01000015|OLKM01000015.1 476572","Intron"
"1714","ENA|OLKM01000015|OLKM01000015.1 481203","CDS"
"1715","ENA|OLKM01000015|OLKM01000015.1 493213","Intron"
"1716","ENA|OLKM01000015|OLKM01000015.1 498040","CDS"
"1717","ENA|OLKM01000015|OLKM01000015.1 498080","Intron"
"1718","ENA|OLKM01000015|OLKM01000015.1 546755","Intron"
"1719","ENA|OLKM01000015|OLKM01000015.1 560223","Intron"
"1720","ENA|OLKM01000015|OLKM01000015.1 562116","Intron"
"1721","ENA|OLKM01000015|OLKM01000015.1 584971","Intron"
"1722","ENA|OLKM01000015|OLKM01000015.1 585004","Intron"
"1723","ENA|OLKM01000015|OLKM01000015.1 607454","Intron"
"1724","ENA|OLKM01000015|OLKM01000015.1 642966","Intron"
"1725","ENA|OLKM01000015|OLKM01000015.1 654813","Other"
"1726","ENA|OLKM01000015|OLKM01000015.1 669212","CDS"
"1727","ENA|OLKM01000015|OLKM01000015.1 669948","CDS"
"1728","ENA|OLKM01000015|OLKM01000015.1 681365","Intron"
"1729","ENA|OLKM01000015|OLKM01000015.1 682269","CDS"
"1730","ENA|OLKM01000015|OLKM01000015.1 682373","Intron"
"1731","ENA|OLKM01000015|OLKM01000015.1 699095","Intron"
"1732","ENA|OLKM01000015|OLKM01000015.1 714605","Promoter"
"1733","ENA|OLKM01000015|OLKM01000015.1 715088","CDS"
"1734","ENA|OLKM01000015|OLKM01000015.1 722635","Intron"
"1735","ENA|OLKM01000015|OLKM01000015.1 733154","CDS"
"1736","ENA|OLKM01000015|OLKM01000015.1 770119","Intron"
"1737","ENA|OLKM01000015|OLKM01000015.1 786135","Intron"
"1738","ENA|OLKM01000015|OLKM01000015.1 797912","Intron"
"1739","ENA|OLKM01000015|OLKM01000015.1 814512","Intron"
"1740","ENA|OLKM01000015|OLKM01000015.1 840629","Other"
"1741","ENA|OLKM01000015|OLKM01000015.1 851699","Promoter"
"1742","ENA|OLKM01000015|OLKM01000015.1 851725","Promoter"
"1743","ENA|OLKM01000015|OLKM01000015.1 862168","Terminator"
"1744","ENA|OLKM01000015|OLKM01000015.1 873503","Intron"
"1745","ENA|OLKM01000016|OLKM01000016.1 25362","CDS"
"1746","ENA|OLKM01000016|OLKM01000016.1 54024","CDS"
"1747","ENA|OLKM01000016|OLKM01000016.1 54913","CDS"
"1748","ENA|OLKM01000016|OLKM01000016.1 88505","Other"
"1749","ENA|OLKM01000016|OLKM01000016.1 95937","Promoter"
"1750","ENA|OLKM01000016|OLKM01000016.1 102964","CDS"
"1751","ENA|OLKM01000016|OLKM01000016.1 108657","CDS"
"1752","ENA|OLKM01000016|OLKM01000016.1 126065","Intron"
"1753","ENA|OLKM01000016|OLKM01000016.1 133347","Intron"
"1754","ENA|OLKM01000016|OLKM01000016.1 141468","Intron"
"1755","ENA|OLKM01000016|OLKM01000016.1 141503","Intron"
"1756","ENA|OLKM01000016|OLKM01000016.1 141509","Intron"
"1757","ENA|OLKM01000016|OLKM01000016.1 141538","Intron"
"1758","ENA|OLKM01000016|OLKM01000016.1 141561","Intron"
"1759","ENA|OLKM01000016|OLKM01000016.1 142685","Intron"
"1760","ENA|OLKM01000016|OLKM01000016.1 142888","Intron"
"1761","ENA|OLKM01000016|OLKM01000016.1 146494","Intron"
"1762","ENA|OLKM01000016|OLKM01000016.1 152001","Intron"
"1763","ENA|OLKM01000016|OLKM01000016.1 168694","CDS"
"1764","ENA|OLKM01000016|OLKM01000016.1 170274","Intron"
"1765","ENA|OLKM01000016|OLKM01000016.1 170951","Intron"
"1766","ENA|OLKM01000016|OLKM01000016.1 171687","Intron"
"1767","ENA|OLKM01000016|OLKM01000016.1 174895","Intron"
"1768","ENA|OLKM01000016|OLKM01000016.1 210798","Intron"
"1769","ENA|OLKM01000016|OLKM01000016.1 225696","CDS"
"1770","ENA|OLKM01000016|OLKM01000016.1 242043","Intron"
"1771","ENA|OLKM01000016|OLKM01000016.1 259323","CDS"
"1772","ENA|OLKM01000016|OLKM01000016.1 259348","CDS"
"1773","ENA|OLKM01000016|OLKM01000016.1 273490","Intron"
"1774","ENA|OLKM01000016|OLKM01000016.1 273637","Intron"
"1775","ENA|OLKM01000016|OLKM01000016.1 273878","Intron"
"1776","ENA|OLKM01000016|OLKM01000016.1 273990","Intron"
"1777","ENA|OLKM01000016|OLKM01000016.1 292347","Intron"
"1778","ENA|OLKM01000016|OLKM01000016.1 292367","Intron"
"1779","ENA|OLKM01000016|OLKM01000016.1 292408","Intron"
"1780","ENA|OLKM01000016|OLKM01000016.1 301653","Intron"
"1781","ENA|OLKM01000016|OLKM01000016.1 304559","Intron"
"1782","ENA|OLKM01000016|OLKM01000016.1 306113","Intron"
"1783","ENA|OLKM01000016|OLKM01000016.1 306118","Intron"
"1784","ENA|OLKM01000016|OLKM01000016.1 312552","Intron"
"1785","ENA|OLKM01000016|OLKM01000016.1 323877","Intron"
"1786","ENA|OLKM01000016|OLKM01000016.1 355398","Intron"
"1787","ENA|OLKM01000016|OLKM01000016.1 356426","Intron"
